predator,prey name,ja.avail.ratio,index,name,predator name,predator type,prey type,availability,mean_av,min_av,max_av
PSH,red grouper,0,203,pPREY1PSH2,pink shrimp,adult,juvenile,0,0.003969511464712663,0,0.1
PSH,red grouper,0,204,pPREY2PSH2,pink shrimp,adult,adult,0,0.003969511464712663,0,0.1
OSH,red grouper,0,207,pPREY1OSH2,other shrimp,adult,juvenile,0,0.0024655542383202438,0,0.112499997019768
OSH,red grouper,0,208,pPREY2OSH2,other shrimp,adult,adult,0,0.0024655542383202438,0,0.112499997019768
DBR,red grouper,0,211,pPREY1DBR2,diving birds,adult,juvenile,0,0.009878776333380692,0,0.4
DBR,red grouper,0,212,pPREY2DBR2,diving birds,adult,adult,0,0.009878776333380692,0,0.4
SBR,red grouper,0,215,pPREY1SBR2,surface feeding birds,adult,juvenile,0,0.005177204055484092,0,0.389697760343552
SBR,red grouper,0,216,pPREY2SBR2,surface feeding birds,adult,adult,0,0.005177204055484092,0,0.389697760343552
MAN,red grouper,0,219,pPREY1MAN2,manatee,adult,juvenile,0,0.007074468188294935,0,0.200000002980232
MAN,red grouper,0,220,pPREY2MAN2,manatee,adult,adult,0,0.007074468188294935,0,0.200000002980232
MYS,red grouper,0,223,pPREY1MYS2,mysticeti,adult,juvenile,0,0.005533542707035106,0,0.300000011920929
MYS,red grouper,0,224,pPREY2MYS2,mysticeti,adult,adult,0,0.005533542707035106,0,0.300000011920929
DOL,red grouper,0,227,pPREY1DOL2,dolphins and porpoises,adult,juvenile,0,0.009733429139218158,0,0.4
DOL,red grouper,0,228,pPREY2DOL2,dolphins and porpoises,adult,adult,0,0.009733429139218158,0,0.4
DDO,red grouper,0,231,pPREY1DDO2,deep diving odontocetae,adult,juvenile,0,0.0037324546547922374,0,0.4
DDO,red grouper,0,232,pPREY2DDO2,deep diving odontocetae,adult,adult,0,0.0037324546547922374,0,0.4
LOG,red grouper,0,235,pPREY1LOG2,loggerhead,adult,juvenile,0,0.003658857819202318,0,0.300000011920929
LOG,red grouper,0,236,pPREY2LOG2,loggerhead,adult,adult,0,0.003658857819202318,0,0.300000011920929
KMP,red grouper,0,239,pPREY1KMP2,kemps ridley,adult,juvenile,0,5.953013685133881e-4,0,0.0566999986767769
KMP,red grouper,0,240,pPREY2KMP2,kemps ridley,adult,adult,0,5.953013685133881e-4,0,0.0566999986767769
TUR,red grouper,0,243,pPREY1TUR2,other turtles,adult,juvenile,0,4.411527851192898e-4,0,0.0599999986588955
TUR,red grouper,0,244,pPREY2TUR2,other turtles,adult,adult,0,4.411527851192898e-4,0,0.0599999986588955
BCR,red grouper,NA,245,pPREYBCR,blue crab,adult,adult,0,0.002295565226320898,0,0.150000005960464
SCR,red grouper,NA,246,pPREYSCR,stone crab,adult,adult,0,0.0020881184135301393,0,0.150000005960464
LOB,red grouper,NA,247,pPREYLOB,crabs and lobsters,adult,adult,0,0.001657533214045498,0,0.0999249964952469
SPG,red grouper,NA,248,pPREYSPG,sponges,adult,adult,0,9.08520298829489e-4,0,0.0399999991059303
CMB,red grouper,NA,249,pPREYCMB,carnivorous macrobenthos,adult,adult,0,0.004676787743242909,0,0.200000002980232
INF,red grouper,NA,250,pPREYINF,infaunal meiobenthos,adult,adult,0,0.002579532363291959,0,0.0799999982118607
ECH,red grouper,NA,251,pPREYECH,herbivorous echinoderms,adult,adult,0,0.0010627659779674909,0,0.0998999997973442
OYS,red grouper,NA,252,pPREYOYS,oysters,adult,adult,0,0.006436383033012147,0,0.200000002980232
BIV,red grouper,NA,253,pPREYBIV,bivalves,adult,adult,0,0.0012937297582347942,0,0.0799999982118607
SES,red grouper,NA,254,pPREYSES,sessile filter feeders,adult,adult,0,0.005372553229925808,0,0.200000002980232
DIN,red grouper,NA,255,pPREYDIN,toxic dinoflagellates,adult,adult,0,2.3829788180127554e-5,0,0.0020000000949949
PRO,red grouper,NA,256,pPREYPRO,protists,adult,adult,0,0.002010751643604801,0,0.0900000035762787
JEL,red grouper,NA,257,pPREYJEL,jellyfish,adult,adult,0,1.387437564816487e-4,0,0.00999999977648258
SQU,red grouper,NA,258,pPREYSQU,squid,adult,adult,0,1.4590045021794465e-4,0,0.00999999977648258
LZP,red grouper,NA,259,pPREYLZP,large zooplankton,adult,adult,0,9.74596101817648e-4,0,0.0900000035762787
SZP,red grouper,NA,260,pPREYSZP,small zooplankton,adult,adult,0,9.896772721736259e-4,0,0.0900000035762787
PB,red grouper,NA,261,pPREYPB,bacteria,adult,adult,0,0.0011399952344117704,0,0.0999950021505356
BB,red grouper,NA,262,pPREYBB,sediment bacteria,adult,adult,0,0.0012020803408378559,0,0.0999950021505356
GAG,scamp,0,3,pPREY1GAG2,gag grouper,adult,juvenile,0,0.012548732114075735,0,0.4
GAG,scamp,0,4,pPREY2GAG2,gag grouper,adult,adult,0,0.012548732114075735,0,0.4
RGR,scamp,3599.735988854244,7,pPREY1RGR2,red grouper,adult,juvenile,0.238139972090721,0.020951561032141512,0,0.4
RGR,scamp,3599.735988854244,8,pPREY2RGR2,red grouper,adult,adult,6.61548438074533e-5,0.020951561032141512,0,0.4
SCM,scamp,1.5432099917697226,11,pPREY1SCM2,scamp,adult,juvenile,0.4,0.02494856582037302,0,0.4
SCM,scamp,1.5432099917697226,12,pPREY2SCM2,scamp,adult,adult,0.259199980646372,0.02494856582037302,0,0.4
SSR,scamp,0.7874999404898526,15,pPREY1SSR2,shallow serranidae,adult,juvenile,0.0153089985251427,0.006225914857619887,0,0.277136623859406
SSR,scamp,0.7874999404898526,16,pPREY2SSR2,shallow serranidae,adult,adult,0.0194399995962158,0.006225914857619887,0,0.277136623859406
DSR,scamp,1.968750147371828,19,pPREY1DSR2,deep serranidae,adult,juvenile,0.0571536049246788,0.02321533464012054,0,0.4
DSR,scamp,1.968750147371828,20,pPREY2DSR2,deep serranidae,adult,adult,0.0290304003283381,0.02321533464012054,0,0.4
RSN,scamp,0.26250004093662327,23,pPREY1RSN2,red snapper,adult,juvenile,0.00489888014271855,0.00973902701397473,0,0.4
RSN,scamp,0.26250004093662327,24,pPREY2RSN2,red snapper,adult,adult,0.0186623976333067,0.00973902701397473,0,0.4
VSN,scamp,0.26250000210053714,27,pPREY1VSN2,vermilion snapper,adult,juvenile,0.0100018801167607,0.008080765895336316,0,0.318937480449677
VSN,scamp,0.26250000210053714,28,pPREY2VSN2,vermilion snapper,adult,adult,0.0381024001399055,0.008080765895336316,0,0.318937480449677
LUT,scamp,163.72125595808,31,pPREY1LUT2,lutjanidae,adult,juvenile,0.016372125595808,0.00893843303524281,0,0.4
LUT,scamp,163.72125595808,32,pPREY2LUT2,lutjanidae,adult,adult,1e-4,0.00893843303524281,0,0.4
BIO,scamp,0,35,pPREY1BIO2,bioeroding fish,adult,juvenile,0,0.001325245355329917,0,0.0839999988675117
BIO,scamp,0,36,pPREY2BIO2,bioeroding fish,adult,adult,0,0.001325245355329917,0,0.0839999988675117
LRF,scamp,1.7499996709647463,39,pPREY1LRF2,large reef fish,adult,juvenile,3.86977480957285e-4,0.005350835054222534,0,0.4
LRF,scamp,1.7499996709647463,40,pPREY2LRF2,large reef fish,adult,adult,2.21130030695349e-4,0.005350835054222534,0,0.4
SRF,scamp,0,43,pPREY1SRF2,small reef fish,adult,juvenile,0,0.010959125060162622,0,0.4
SRF,scamp,0,44,pPREY2SRF2,small reef fish,adult,adult,0,0.010959125060162622,0,0.4
BDR,scamp,0,47,pPREY1BDR2,black drum,adult,juvenile,0.00680399965494871,0.005177249600295398,0,0.4
BDR,scamp,0,48,pPREY2BDR2,black drum,adult,adult,0,0.005177249600295398,0,0.4
RDR,scamp,0,51,pPREY1RDR2,red drum,adult,juvenile,0.0331694968044758,0.0172068160219246,0,0.4
RDR,scamp,0,52,pPREY2RDR2,red drum,adult,adult,0,0.0172068160219246,0,0.4
SEA,scamp,0,55,pPREY1SEA2,seatrout,adult,juvenile,2.38139997236431e-4,0.006731622274894689,0,0.4
SEA,scamp,0,56,pPREY2SEA2,seatrout,adult,adult,0,0.006731622274894689,0,0.4
SCI,scamp,0,59,pPREY1SCI2,sciaenidae,adult,juvenile,0,0.002335373208255513,0,0.151779532432556
SCI,scamp,0,60,pPREY2SCI2,sciaenidae,adult,adult,0,0.002335373208255513,0,0.151779532432556
LDY,scamp,0,63,pPREY1LDY2,ladyfish,adult,juvenile,0,0.0040466363210868595,0,0.4
LDY,scamp,0,64,pPREY2LDY2,ladyfish,adult,adult,0,0.0040466363210868595,0,0.4
MUL,scamp,0,67,pPREY1MUL2,mullets,adult,juvenile,0,7.996890624515312e-4,0,0.0461493879556656
MUL,scamp,0,68,pPREY2MUL2,mullets,adult,adult,0,7.996890624515312e-4,0,0.0461493879556656
POM,scamp,0,71,pPREY1POM2,pompano,adult,juvenile,0,0.0010691412281520572,0,0.0464877001941204
POM,scamp,0,72,pPREY2POM2,pompano,adult,adult,0,0.0010691412281520572,0,0.0464877001941204
SHP,scamp,0,75,pPREY1SHP2,sheepshead,adult,juvenile,0,0.0018429323240923589,0,0.280000001192093
SHP,scamp,0,76,pPREY2SHP2,sheepshead,adult,adult,0,0.0018429323240923589,0,0.280000001192093
SNK,scamp,0,79,pPREY1SNK2,snook,adult,juvenile,0,0.007367061848117459,0,0.4
SNK,scamp,0,80,pPREY2SNK2,snook,adult,adult,0,0.007367061848117459,0,0.4
FLT,scamp,0,83,pPREY1FLT2,flatfish,adult,juvenile,0,0.002271388034520254,0,0.224000006914139
FLT,scamp,0,84,pPREY2FLT2,flatfish,adult,adult,0,0.002271388034520254,0,0.224000006914139
ODF,scamp,0,87,pPREY1ODF2,other demersal fish,adult,juvenile,0,0.008085361496678817,0,0.4
ODF,scamp,0,88,pPREY2ODF2,other demersal fish,adult,adult,0,0.008085361496678817,0,0.4
SDF,scamp,0,91,pPREY1SDF2,small demersal fish,adult,juvenile,0,0.003930394182163162,0,0.365446835756302
SDF,scamp,0,92,pPREY2SDF2,small demersal fish,adult,adult,0,0.003930394182163162,0,0.365446835756302
YTN,scamp,0,95,pPREY1YTN2,yellowfin tuna,adult,juvenile,0,0.01685461421438765,0,0.4
YTN,scamp,0,96,pPREY2YTN2,yellowfin tuna,adult,adult,0,0.01685461421438765,0,0.4
BTN,scamp,0,99,pPREY1BTN2,bluefin tuna,adult,juvenile,0.357209980487823,0.02881371888640719,0,0.4
BTN,scamp,0,100,pPREY2BTN2,bluefin tuna,adult,adult,0,0.02881371888640719,0,0.4
LTN,scamp,0,103,pPREY1LTN2,little tunny,adult,juvenile,0.127574995160103,0.020959437043112556,0,0.4
LTN,scamp,0,104,pPREY2LTN2,little tunny,adult,adult,0,0.020959437043112556,0,0.4
OTN,scamp,0,107,pPREY1OTN2,other tuna,adult,juvenile,0,0.005317561204625147,0,0.4
OTN,scamp,0,108,pPREY2OTN2,other tuna,adult,adult,0,0.005317561204625147,0,0.4
SWD,scamp,0,111,pPREY1SWD2,swordfish,adult,juvenile,0,0.011263179046921113,0,0.5
SWD,scamp,0,112,pPREY2SWD2,swordfish,adult,adult,0,0.011263179046921113,0,0.5
WMR,scamp,0,115,pPREY1WMR2,white marlin,adult,juvenile,0,0.004781315824092191,0,0.4
WMR,scamp,0,116,pPREY2WMR2,white marlin,adult,adult,0,0.004781315824092191,0,0.4
BMR,scamp,0,119,pPREY1BMR2,blue marlin,adult,juvenile,0,0.006870783659758944,0,0.4
BMR,scamp,0,120,pPREY2BMR2,blue marlin,adult,adult,0,0.006870783659758944,0,0.4
BIL,scamp,0,123,pPREY1BIL2,other billfish,adult,juvenile,0,0.007601421123430595,0,0.4
BIL,scamp,0,124,pPREY2BIL2,other billfish,adult,adult,0,0.007601421123430595,0,0.4
AMB,scamp,0,127,pPREY1AMB2,greater amberjack,adult,juvenile,0,0.013514059397052636,0,0.400000005960464
AMB,scamp,0,128,pPREY2AMB2,greater amberjack,adult,adult,0,0.013514059397052636,0,0.400000005960464
JCK,scamp,0,131,pPREY1JCK2,jacks,adult,juvenile,0,0.00400246994695737,0,0.4
JCK,scamp,0,132,pPREY2JCK2,jacks,adult,adult,0,0.00400246994695737,0,0.4
KMK,scamp,0,135,pPREY1KMK2,king mackerel,adult,juvenile,0,0.018053418194077447,0,0.4
KMK,scamp,0,136,pPREY2KMK2,king mackerel,adult,adult,0,0.018053418194077447,0,0.4
SMK,scamp,0,139,pPREY1SMK2,spanish mackerel,adult,juvenile,0,0.009550111566070645,0,0.4
SMK,scamp,0,140,pPREY2SMK2,spanish mackerel,adult,adult,0,0.009550111566070645,0,0.4
SAR,scamp,0,143,pPREY1SAR2,spanish sardine,adult,juvenile,0,0.009175764205870195,0,0.400000005960464
SAR,scamp,0,144,pPREY2SAR2,spanish sardine,adult,adult,0,0.009175764205870195,0,0.400000005960464
LPL,scamp,0,147,pPREY1LPL2,large pelagic fish,adult,juvenile,0.0285768005996943,0.014335129641767584,0,0.4
LPL,scamp,0,148,pPREY2LPL2,large pelagic fish,adult,adult,0,0.014335129641767584,0,0.4
DWF,scamp,0,151,pPREY1DWF2,deep water fish,adult,juvenile,0,0.001852393292477211,0,0.236013755202293
DWF,scamp,0,152,pPREY2DWF2,deep water fish,adult,adult,0,0.001852393292477211,0,0.236013755202293
MEN,scamp,0,155,pPREY1MEN2,menhaden,adult,juvenile,0,0.0020275224066261567,0,0.0851999968290329
MEN,scamp,0,156,pPREY2MEN2,menhaden,adult,adult,0,0.0020275224066261567,0,0.0851999968290329
PIN,scamp,0,159,pPREY1PIN2,pinfish,adult,juvenile,0,0.002476405269580205,0,0.312740981578827
PIN,scamp,0,160,pPREY2PIN2,pinfish,adult,adult,0,0.002476405269580205,0,0.312740981578827
MPL,scamp,0,163,pPREY1MPL2,medium pelagic fish,adult,juvenile,0,0.002782169414997465,0,0.28125
MPL,scamp,0,164,pPREY2MPL2,medium pelagic fish,adult,adult,0,0.002782169414997465,0,0.28125
SPL,scamp,0,167,pPREY1SPL2,small pelagic fish,adult,juvenile,0,0.0019389871896479357,0,0.280000001192093
SPL,scamp,0,168,pPREY2SPL2,small pelagic fish,adult,adult,0,0.0019389871896479357,0,0.280000001192093
TIP,scamp,0,171,pPREY1TIP2,blacktip shark,adult,juvenile,0,0.008938471447216472,0,0.388799995183945
TIP,scamp,0,172,pPREY2TIP2,blacktip shark,adult,adult,0,0.008938471447216472,0,0.388799995183945
BEN,scamp,0,175,pPREY1BEN2,benthic feeding sharks,adult,juvenile,0,0.007351421617162635,0,0.4
BEN,scamp,0,176,pPREY2BEN2,benthic feeding sharks,adult,adult,0,0.007351421617162635,0,0.4
LGS,scamp,0,179,pPREY1LGS2,large sharks,adult,juvenile,0,0.01310897720297144,0,0.4
LGS,scamp,0,180,pPREY2LGS2,large sharks,adult,adult,0,0.01310897720297144,0,0.4
FIL,scamp,0,183,pPREY1FIL2,filter feeding sharks,adult,juvenile,0,0.010343475244174899,0,0.400000005960464
FIL,scamp,0,184,pPREY2FIL2,filter feeding sharks,adult,adult,0,0.010343475244174899,0,0.400000005960464
SMS,scamp,0,187,pPREY1SMS2,small sharks,adult,juvenile,0,0.003926910599777132,0,0.4
SMS,scamp,0,188,pPREY2SMS2,small sharks,adult,adult,0,0.003926910599777132,0,0.4
RAY,scamp,0,191,pPREY1RAY2,skates and rays,adult,juvenile,0,0.003023520048827739,0,0.230579987168312
RAY,scamp,0,192,pPREY2RAY2,skates and rays,adult,adult,0,0.003023520048827739,0,0.230579987168312
BSH,scamp,0,195,pPREY1BSH2,brown shrimp,adult,juvenile,0,0.0021571768950158377,0,0.172799989581108
BSH,scamp,0,196,pPREY2BSH2,brown shrimp,adult,adult,0,0.0021571768950158377,0,0.172799989581108
WSH,scamp,0,199,pPREY1WSH2,white shrimp,adult,juvenile,0,0.0034963042677662345,0,0.1
WSH,scamp,0,200,pPREY2WSH2,white shrimp,adult,adult,0,0.0034963042677662345,0,0.1
PSH,scamp,0,203,pPREY1PSH2,pink shrimp,adult,juvenile,0,0.003969511464712663,0,0.1
PSH,scamp,0,204,pPREY2PSH2,pink shrimp,adult,adult,0,0.003969511464712663,0,0.1
OSH,scamp,0,207,pPREY1OSH2,other shrimp,adult,juvenile,0,0.0024655542383202438,0,0.112499997019768
OSH,scamp,0,208,pPREY2OSH2,other shrimp,adult,adult,0,0.0024655542383202438,0,0.112499997019768
DBR,scamp,0,211,pPREY1DBR2,diving birds,adult,juvenile,0,0.009878776333380692,0,0.4
DBR,scamp,0,212,pPREY2DBR2,diving birds,adult,adult,0,0.009878776333380692,0,0.4
SBR,scamp,0,215,pPREY1SBR2,surface feeding birds,adult,juvenile,0,0.005177204055484092,0,0.389697760343552
SBR,scamp,0,216,pPREY2SBR2,surface feeding birds,adult,adult,0,0.005177204055484092,0,0.389697760343552
MAN,scamp,0,219,pPREY1MAN2,manatee,adult,juvenile,0,0.007074468188294935,0,0.200000002980232
MAN,scamp,0,220,pPREY2MAN2,manatee,adult,adult,0,0.007074468188294935,0,0.200000002980232
MYS,scamp,0,223,pPREY1MYS2,mysticeti,adult,juvenile,0,0.005533542707035106,0,0.300000011920929
MYS,scamp,0,224,pPREY2MYS2,mysticeti,adult,adult,0,0.005533542707035106,0,0.300000011920929
DOL,scamp,0,227,pPREY1DOL2,dolphins and porpoises,adult,juvenile,0,0.009733429139218158,0,0.4
DOL,scamp,0,228,pPREY2DOL2,dolphins and porpoises,adult,adult,0,0.009733429139218158,0,0.4
DDO,scamp,0,231,pPREY1DDO2,deep diving odontocetae,adult,juvenile,0,0.0037324546547922374,0,0.4
DDO,scamp,0,232,pPREY2DDO2,deep diving odontocetae,adult,adult,0,0.0037324546547922374,0,0.4
LOG,scamp,0,235,pPREY1LOG2,loggerhead,adult,juvenile,0,0.003658857819202318,0,0.300000011920929
LOG,scamp,0,236,pPREY2LOG2,loggerhead,adult,adult,0,0.003658857819202318,0,0.300000011920929
KMP,scamp,0,239,pPREY1KMP2,kemps ridley,adult,juvenile,0,5.953013685133881e-4,0,0.0566999986767769
KMP,scamp,0,240,pPREY2KMP2,kemps ridley,adult,adult,0,5.953013685133881e-4,0,0.0566999986767769
TUR,scamp,0,243,pPREY1TUR2,other turtles,adult,juvenile,0,4.411527851192898e-4,0,0.0599999986588955
TUR,scamp,0,244,pPREY2TUR2,other turtles,adult,adult,0,4.411527851192898e-4,0,0.0599999986588955
BCR,scamp,NA,245,pPREYBCR,blue crab,adult,adult,0,0.002295565226320898,0,0.150000005960464
SCR,scamp,NA,246,pPREYSCR,stone crab,adult,adult,0,0.0020881184135301393,0,0.150000005960464
LOB,scamp,NA,247,pPREYLOB,crabs and lobsters,adult,adult,0,0.001657533214045498,0,0.0999249964952469
SPG,scamp,NA,248,pPREYSPG,sponges,adult,adult,0,9.08520298829489e-4,0,0.0399999991059303
CMB,scamp,NA,249,pPREYCMB,carnivorous macrobenthos,adult,adult,0,0.004676787743242909,0,0.200000002980232
INF,scamp,NA,250,pPREYINF,infaunal meiobenthos,adult,adult,0,0.002579532363291959,0,0.0799999982118607
ECH,scamp,NA,251,pPREYECH,herbivorous echinoderms,adult,adult,0,0.0010627659779674909,0,0.0998999997973442
OYS,scamp,NA,252,pPREYOYS,oysters,adult,adult,0,0.006436383033012147,0,0.200000002980232
BIV,scamp,NA,253,pPREYBIV,bivalves,adult,adult,0,0.0012937297582347942,0,0.0799999982118607
SES,scamp,NA,254,pPREYSES,sessile filter feeders,adult,adult,0,0.005372553229925808,0,0.200000002980232
DIN,scamp,NA,255,pPREYDIN,toxic dinoflagellates,adult,adult,0,2.3829788180127554e-5,0,0.0020000000949949
PRO,scamp,NA,256,pPREYPRO,protists,adult,adult,0,0.002010751643604801,0,0.0900000035762787
JEL,scamp,NA,257,pPREYJEL,jellyfish,adult,adult,0,1.387437564816487e-4,0,0.00999999977648258
SQU,scamp,NA,258,pPREYSQU,squid,adult,adult,0,1.4590045021794465e-4,0,0.00999999977648258
LZP,scamp,NA,259,pPREYLZP,large zooplankton,adult,adult,0,9.74596101817648e-4,0,0.0900000035762787
SZP,scamp,NA,260,pPREYSZP,small zooplankton,adult,adult,0,9.896772721736259e-4,0,0.0900000035762787
PB,scamp,NA,261,pPREYPB,bacteria,adult,adult,0,0.0011399952344117704,0,0.0999950021505356
BB,scamp,NA,262,pPREYBB,sediment bacteria,adult,adult,0,0.0012020803408378559,0,0.0999950021505356
GAG,shallow serranidae,0.009644669480621823,3,pPREY1GAG2,gag grouper,adult,juvenile,0.00385786779224873,0.012548732114075735,0,0.4
GAG,shallow serranidae,0.009644669480621823,4,pPREY2GAG2,gag grouper,adult,adult,0.4,0.012548732114075735,0,0.4
RGR,shallow serranidae,0.023625001776963476,7,pPREY1RGR2,red grouper,adult,juvenile,0.00945000071078539,0.020951561032141512,0,0.4
RGR,shallow serranidae,0.023625001776963476,8,pPREY2RGR2,red grouper,adult,adult,0.4,0.020951561032141512,0,0.4
SCM,shallow serranidae,0.012500001077919752,11,pPREY1SCM2,scamp,adult,juvenile,0.00161999999545515,0.02494856582037302,0,0.4
SCM,shallow serranidae,0.012500001077919752,12,pPREY2SCM2,scamp,adult,adult,0.129599988460541,0.02494856582037302,0,0.4
SSR,shallow serranidae,0.03750000394878622,15,pPREY1SSR2,shallow serranidae,adult,juvenile,3.31664574332535e-4,0.006225914857619887,0,0.277136623859406
SSR,shallow serranidae,0.03750000394878622,16,pPREY2SSR2,shallow serranidae,adult,adult,0.00884438771754503,0.006225914857619887,0,0.277136623859406
DSR,shallow serranidae,0.015504500149635739,19,pPREY1DSR2,deep serranidae,adult,juvenile,0.0056262738071382,0.02321533464012054,0,0.4
DSR,shallow serranidae,0.015504500149635739,20,pPREY2DSR2,deep serranidae,adult,adult,0.362880051136017,0.02321533464012054,0,0.4
RSN,shallow serranidae,0.04465295879043935,23,pPREY1RSN2,red snapper,adult,juvenile,4.822519258596e-4,0.00973902701397473,0,0.4
RSN,shallow serranidae,0.04465295879043935,24,pPREY2RSN2,red snapper,adult,adult,0.0107999993488193,0.00973902701397473,0,0.4
VSN,shallow serranidae,0.020672665459735617,27,pPREY1VSN2,vermilion snapper,adult,juvenile,9.84597718343139e-4,0.008080765895336316,0,0.318937480449677
VSN,shallow serranidae,0.020672665459735617,28,pPREY2VSN2,vermilion snapper,adult,adult,0.0476280003786087,0.008080765895336316,0,0.318937480449677
LUT,shallow serranidae,0.005942947572112446,31,pPREY1LUT2,lutjanidae,adult,juvenile,9.74531227257103e-4,0.00893843303524281,0,0.4
LUT,shallow serranidae,0.005942947572112446,32,pPREY2LUT2,lutjanidae,adult,adult,0.16398112475872,0.00893843303524281,0,0.4
BIO,shallow serranidae,0,35,pPREY1BIO2,bioeroding fish,adult,juvenile,0,0.001325245355329917,0,0.0839999988675117
BIO,shallow serranidae,0,36,pPREY2BIO2,bioeroding fish,adult,adult,0,0.001325245355329917,0,0.0839999988675117
LRF,shallow serranidae,0.02629165554790722,39,pPREY1LRF2,large reef fish,adult,juvenile,4.84489544760436e-4,0.005350835054222534,0,0.4
LRF,shallow serranidae,0.02629165554790722,40,pPREY2LRF2,large reef fish,adult,adult,0.0184275023639202,0.005350835054222534,0,0.4
SRF,shallow serranidae,0,43,pPREY1SRF2,small reef fish,adult,juvenile,0,0.010959125060162622,0,0.4
SRF,shallow serranidae,0,44,pPREY2SRF2,small reef fish,adult,adult,0,0.010959125060162622,0,0.4
BDR,shallow serranidae,0,47,pPREY1BDR2,black drum,adult,juvenile,0,0.005177249600295398,0,0.4
BDR,shallow serranidae,0,48,pPREY2BDR2,black drum,adult,adult,0,0.005177249600295398,0,0.4
RDR,shallow serranidae,0.07026389241958692,51,pPREY1RDR2,red drum,adult,juvenile,1.19860356790014e-4,0.0172068160219246,0,0.4
RDR,shallow serranidae,0.07026389241958692,52,pPREY2RDR2,red drum,adult,adult,0.00170585990417749,0.0172068160219246,0,0.4
SEA,shallow serranidae,0.0011634401070363565,55,pPREY1SEA2,seatrout,adult,juvenile,1.41750006150687e-5,0.006731622274894689,0,0.4
SEA,shallow serranidae,0.0011634401070363565,56,pPREY2SEA2,seatrout,adult,adult,0.0121836960315704,0.006731622274894689,0,0.4
SCI,shallow serranidae,0,59,pPREY1SCI2,sciaenidae,adult,juvenile,0,0.002335373208255513,0,0.151779532432556
SCI,shallow serranidae,0,60,pPREY2SCI2,sciaenidae,adult,adult,0,0.002335373208255513,0,0.151779532432556
LDY,shallow serranidae,0.22963169884635093,63,pPREY1LDY2,ladyfish,adult,juvenile,1.041192736011e-4,0.0040466363210868595,0,0.4
